META; spain/la-liga-segunda/albacete-v-granada; 2018-01-06 22:23:42 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 6/4; 6/4; 83/50; 6/4; 6/4; ; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 7/5; 6/4; 7/5; 8/5; 31/20; 17/11; ; 6/4; 7/5; 13/8
Draw; 2; 19/10; 19/10; 2; 101/50; 2; 15/8; ; 39/19; 19/10; 2; 15/8; 2; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; 2; 2; 9/5; 2; 39/20; 37/19; ; 15/8; 19/10; 19/10
Albacete; 2; 15/8; 19/10; 9/5; 107/50; 15/8; 15/8; ; 37/19; 19/10; 2; 2; 15/8; 19/10; 19/10; 2; 2; 2; 2; 24/13; 19/10; 15/8; 2; 39/20; 39/19; ; 19/10; 2; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-13 22:23:48 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 16/11; 6/4; 33/20; 6/4; 6/4; ; 17/11; 29/20; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; ; 6/4; 7/5; 31/20; 31/20; 17/11; ; 6/4; 6/4; 13/8
Draw; 2; 19/10; 19/10; 2; 2; 2; 15/8; ; 39/19; 19/10; 2; 15/8; 2; 39/20; 19/10; 19/10; 37/19; 37/19; 37/19; ; 2; 9/5; 2; 39/20; 37/19; ; 15/8; 19/10; 2
Albacete; 2; 15/8; 19/10; 9/5; 109/50; 15/8; 15/8; ; 37/19; 19/10; 2; 2; 2; 19/10; 19/10; 2; 2; 39/19; 2; ; 19/10; 15/8; 85/40; 39/20; 39/19; ; 19/10; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-14 02:23:49 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 6/4; 6/4; 6/4; 6/4; 167/100; 6/4; 6/4; ; 17/11; 6/4; 6/4; 6/4; 6/4; 6/4; 8/5; 6/4; 8/5; 17/11; 8/5; 19/13; 6/4; 7/5; 8/5; 31/20; 17/11; ; 6/4; 6/4; 13/8
Draw; 2; 19/10; 19/10; 2; 199/100; 2; 15/8; ; 39/19; 19/10; 2; 15/8; 2; 39/20; 19/10; 19/10; 37/19; 19/10; 37/19; 2; 2; 9/5; 2; 39/20; 37/19; ; 15/8; 15/8; 2
Albacete; 2; 15/8; 19/10; 9/5; 54/25; 15/8; 15/8; ; 37/19; 19/10; 2; 2; 15/8; 19/10; 19/10; 2; 2; 2; 2; 37/19; 19/10; 15/8; 2; 39/20; 39/19; ; 19/10; 19/10; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-14 10:23:48 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 8/5; 6/4; 17/11; 6/4; 43/25; 6/4; 6/4; ; 17/11; 31/20; 8/5; 31/20; 6/4; 31/20; 13/8; 6/4; 8/5; 17/11; 8/5; 52/35; 6/4; 6/4; 8/5; 8/5; 8/5; ; 13/8; 13/8; 13/8
Draw; 19/10; 19/10; 28/15; 2; 39/20; 15/8; 15/8; ; 39/19; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 15/8; 19/10; 19/10; 19/10; 79/40; 2; 9/5; 2; 19/10; 19/10; ; 19/10; 19/10; 19/10
Albacete; 2; 15/8; 19/10; 9/5; 107/50; 19/10; 15/8; ; 37/19; 19/10; 2; 2; 15/8; 19/10; 2; 19/10; 2; 2; 2; 23/12; 19/10; 15/8; 2; 39/20; 39/19; ; 2; 2; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-14 14:24:12 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 8/5; 6/4; 17/11; 6/4; 173/100; 6/4; 6/4; ; 28/17; 31/20; 8/5; 31/20; 6/4; 31/20; 13/8; 6/4; 8/5; 8/5; 8/5; 14/9; 6/4; 6/4; 8/5; 8/5; 28/17; ; 13/8; 13/8; 17/10
Draw; 19/10; 15/8; 28/15; 2; 48/25; 15/8; 15/8; ; 24/13; 15/8; 19/10; 9/5; 15/8; 15/8; 9/5; 15/8; 19/10; 24/13; 19/10; 11/6; 2; 9/5; 2; 19/10; 19/10; ; 19/10; 19/10; 19/10
Albacete; 2; 19/10; 19/10; 9/5; 43/20; 19/10; 15/8; ; 2; 19/10; 2; 2; 2; 39/20; 2; 19/10; 2; 2; 2; 79/40; 19/10; 15/8; 2; 39/20; 39/19; ; 2; 21/10; 21/10
META; spain/la-liga-segunda/albacete-v-granada; 2018-01-14 18:24:20 GMT+2; 2018-01-14 17:00; Nothing; Xlenovo
Granada; 8/5; 6/4; 17/11; 6/4; 177/100; 6/4; 6/4; ; 28/17; 31/20; 13/8; 31/20; 8/5; 8/5; 13/8; 6/4; 8/5; 28/17; 8/5; 19/12; 13/8; 6/4; 13/8; 8/5; 28/17; ; 13/8; 17/10; 7/4
Draw; 19/10; 15/8; 28/15; 2; 19/10; 15/8; 7/4; ; 24/13; 9/5; 15/8; 15/8; 15/8; 37/20; 9/5; 15/8; 19/10; 24/13; 19/10; 11/6; 9/5; 7/4; 19/10; 37/20; 24/13; ; 9/5; 19/10; 19/10
Albacete; 2; 19/10; 19/10; 9/5; 85/40; 19/10; 2; ; 2; 19/10; 2; 2; 2; 19/10; 2; 19/10; 2; 2; 2; 45/23; 37/19; 15/8; 21/10; 2; 39/19; ; 2; 21/10; 21/10
