META; english/league-1/southend-v-walsall; 2017-03-12 00:21:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 04:21:49 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 08:22:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; ; 21/20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Draw; ; 23/10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
Walsall; ; 12/5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 1/50; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 12:21:27 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 8/15; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 4/5; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 5/6; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 16:21:22 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; ; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 1; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-12 20:22:47 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; 85/40; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 1; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 00:21:00 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; ; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 4/6; ; 
Walsall; 21/10; 12/5; ; ; ; ; 12/5; ; 85/40; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 20/21; ; 
Draw; 12/5; 23/10; ; ; ; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 10/9; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 04:20:39 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; 6/5; ; 23/20; ; 13/10; ; ; ; ; ; ; 15/13; ; ; ; ; ; ; ; ; ; 11/10; ; 
Walsall; 21/10; 12/5; ; ; 12/5; ; 12/5; ; 85/40; ; ; ; ; ; ; 23/10; ; ; ; ; ; ; ; ; ; 2; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; ; 5/2; ; ; ; ; ; ; 12/5; ; ; ; ; ; ; ; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 08:21:02 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; ; ; 5/4; ; 6/5; 11/10; 13/10; ; 6/5; 6/5; 6/5; 6/5; ; 6/5; 6/5; ; 6/5; 6/5; ; ; 16/13; ; ; 10/9; ; 
Walsall; 21/10; 12/5; ; ; 9/4; ; 23/10; 23/10; 85/40; ; 21/10; 21/10; 11/5; 11/5; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 28/13; ; ; 19/10; ; 
Draw; 12/5; 23/10; ; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 5/2; 47/20; 12/5; ; 12/5; 23/10; ; 23/10; 23/10; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 12:22:03 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 5/4; 21/20; 5/4; ; 5/4; ; 5/4; 11/10; 13/10; ; 6/5; 6/5; 6/5; 5/4; ; 6/5; 6/5; ; 6/5; 6/5; ; ; 16/13; ; ; 10/9; ; 
Walsall; 21/10; 12/5; 43/20; ; 9/4; ; 9/4; 23/10; 85/40; ; 21/10; 21/10; 11/5; 11/5; ; 9/4; 21/10; ; 21/10; 21/10; ; ; 28/13; ; ; 19/10; ; 
Draw; 12/5; 23/10; 23/10; ; 12/5; ; 12/5; 23/10; 5/2; ; 11/5; 5/2; 47/20; 12/5; ; 12/5; 23/10; ; 23/10; 23/10; ; ; 40/17; ; ; 21/10; ; 
META; english/league-1/southend-v-walsall; 2017-03-13 16:25:01 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 21/20; 21/20; 23/20; 6/5; 6/5; 21/20; 23/20; 21/20; 11/10; 23/20; 11/10; 23/20; 11/10; 23/20; 23/20; 11/10; 11/10; 21/20; 6/5; 11/10; ; ; 16/13; 23/20; 16/13; ; 10/9; ; 
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; ; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 20:23:20 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; ; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; ; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 21:46:41 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-17 23:46:48 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 11/5; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 11/4; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 00:21:45 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 21/20; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 27/10; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 00:57:36 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 21/20; 
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 27/10; 
META; english/league-1/southend-v-walsall; 2017-03-18 01:46:10 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 1; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 13/5; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 03:46:20 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; ; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; ; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; ; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 27/10; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 04:21:38 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 1; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 27/10; 5/2; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 05:46:18 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 1; 
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 5/2; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 27/10; 5/2; 
META; english/league-1/southend-v-walsall; 2017-03-18 06:33:41 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 23/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 21/20; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 11/4; 11/4; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 07:46:53 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 23/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 21/20; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 23/10; 9/4; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 14/5; 27/10; 5/2; 27/10; 27/10; 139/50; 45/17; 27/10; 11/4; 27/10; ; 11/4; 11/4; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 08:22:45 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 11/10; 21/20; 21/20; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 23/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 21/20; 42/41; 11/10; 42/41; ; 21/20; 21/20; 10/9
Draw; 5/2; 12/5; 9/4; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 9/4; 12/5; 23/10; 12/5; 12/5; 9/4; 5/2; 9/4; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 23/10; 40/17; ; 23/10; 23/10; 23/10
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 11/4; 27/10; 5/2; 13/5; 28/11; 139/50; 45/17; 45/17; 11/4; 45/17; ; 14/5; 11/4; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 09:46:51 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 21/20; 11/10; 1; 21/20; 1; 21/20; 21/20; 1; 21/20; 21/20; 23/20; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 24/23; 42/41; 11/10; 42/41; ; 21/20; 21/20; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 12/5; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 13/5; 5/2; 11/4; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 11/4; 28/11; 5/2; 13/5; 45/17; 139/50; 27/10; 45/17; 13/5; 45/17; ; 13/5; 11/4; 11/4
META; english/league-1/southend-v-walsall; 2017-03-18 11:46:32 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 21/20; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 24/23; 42/41; 11/10; 42/41; ; 21/20; 21/20; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 11/4; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 27/10; 13/5; 5/2; 13/5; 13/5; 139/50; 27/10; 45/17; 13/5; 45/17; ; 11/4; 11/4; 11/4
META; english/league-1/southend-v-walsall; 2017-03-18 12:23:43 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 11/10; 21/20; 21/20; 1; 11/10; 1; 11/10; 21/20; 1; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 57/50; 24/23; 42/41; 11/10; 42/41; ; 1; 21/20; 10/9
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 9/4; 5/2; 23/10; 12/5; 23/10; 23/10; 12/5; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 13/5; 11/4; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 11/4; 13/5; 27/10; 29/10; 13/5; 11/4; 13/5; 5/2; 13/5; 13/5; 139/50; 27/10; 45/17; 13/5; 45/17; ; 11/4; 11/4; 11/4
META; english/league-1/southend-v-walsall; 2017-03-18 13:06:58 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 1; 21/20; 21/20; 21/20; 1; 11/10; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 11/10; 21/20; 21/20; 21/20; 1; 21/20; 28/25; 24/23; 42/41; 11/10; 42/41; ; 1; 21/20; 11/10
Draw; 5/2; 12/5; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 9/4; 5/2; 40/17; 12/5; 23/10; 40/17; 123/50; 27/11; 40/17; 12/5; 40/17; ; 23/10; 23/10; 12/5
Walsall; 11/4; 13/5; 27/10; 11/4; 11/4; 5/2; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 29/10; 13/5; 27/10; 45/17; 5/2; 13/5; 45/17; 139/50; 27/10; 45/17; 13/5; 45/17; ; 14/5; 11/4; 11/4
META; english/league-1/southend-v-walsall; 2017-03-18 13:47:05 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 11/10; 21/20; 21/20; 21/20; 11/10; 1; 11/10; 1; 11/10; 21/20; 21/20; 21/20; 21/20; 11/10; 1; 21/20; 21/20; 21/20; 1; 21/20; 28/25; 24/23; 42/41; 11/10; 42/41; ; 1; 1; 21/20
Draw; 5/2; 23/10; 23/10; 23/10; 12/5; 9/4; 5/2; 12/5; 12/5; 23/10; 12/5; 12/5; 12/5; 5/2; 12/5; 5/2; 40/17; 12/5; 23/10; 40/17; 123/50; 27/11; 40/17; 12/5; 40/17; ; 12/5; 23/10; 12/5
Walsall; 11/4; 13/5; 13/5; 11/4; 13/5; 12/5; 13/5; 13/5; 13/5; 13/5; 13/5; 13/5; 27/10; 14/5; 11/4; 27/10; 45/17; 5/2; 13/5; 45/17; 139/50; 14/5; 45/17; 13/5; 45/17; ; 14/5; 11/4; 11/4
META; english/league-1/southend-v-walsall; 2017-03-18 15:47:12 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 19/20; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 1; 1; 42/41; 1; 42/41; ; 20/21; 20/21; 1
Draw; 13/5; 12/5; 47/20; 12/5; 5/2; 23/10; 13/5; 12/5; 5/2; 23/10; 5/2; 23/10; 49/20; 5/2; 12/5; 5/2; 40/17; 12/5; 23/10; 40/17; 51/20; 27/11; 40/17; 5/2; 40/17; ; 5/2; 12/5; 12/5
Walsall; 3; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 13/5; 14/5; 14/5; 14/5; 14/5; 57/20; 3; 14/5; 3; 14/5; 11/4; 13/5; 14/5; 31/10; 14/5; 45/17; 14/5; 45/17; ; 14/5; 3; 3
META; english/league-1/southend-v-walsall; 2017-03-18 16:21:10 GMT+2; 2017-03-18 15:00; e70300-dr003
Southend; 1; 1; 1; 1; 1; 10/11; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 1; 19/20; 1; 1; 1; 1; 42/41; 1; 42/41; ; 20/21; 20/21; 1
Draw; 13/5; 12/5; 47/20; 12/5; 5/2; 23/10; 13/5; 12/5; 5/2; 23/10; 12/5; 23/10; 49/20; 5/2; 12/5; 5/2; 40/17; 12/5; 23/10; 40/17; 51/20; 27/11; 40/17; 5/2; 40/17; ; 5/2; 12/5; 12/5
Walsall; 3; 14/5; 14/5; 11/4; 11/4; 13/5; 14/5; 13/5; 14/5; 14/5; 14/5; 14/5; 57/20; 3; 14/5; 3; 14/5; 11/4; 13/5; 14/5; 31/10; 14/5; 45/17; 14/5; 45/17; ; 14/5; 14/5; 14/5
META; english/league-1/southend-v-walsall; 2017-03-18 17:46:42 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Walsall; 2/9; 1/5; ; 3; ; 1/5; 13/5; 1/7; ; 1/5; 1/4; ; ; ; ; ; ; 1/8; ; ; ; ; ; ; ; ; ; ; 
Draw; 13/5; 11/2; ; 21/10; ; 17/4; 23/10; 11/2; ; 19/4; 24/5; ; ; ; ; ; ; 23/4; ; ; ; ; ; ; ; ; ; ; 
Southend; 12; 16; ; 21/20; ; 11; 21/20; 14; ; 12; 9; ; ; ; ; ; ; 14; ; ; ; ; ; ; ; ; ; ; 
META; english/league-1/southend-v-walsall; 2017-03-18 18:38:59 GMT+2; 2017-03-18 15:00; In Play; e70300-dr003
Draw; 1/2; 1/2; 12/5; 5; 12/5; 12/25; 11/20; 4/9; ; 4/9; 23/10; 11/4; ; 13/5; ; ; 94/19; 5/11; ; 94/19; ; ; ; ; ; ; ; 7; 
Walsall; 7; 13/2; 1/2; 1/5; 3; 13/2; 6; 6; ; 13/2; 4/9; 3/10; ; 3; ; ; 1/5; 11/2; ; 1/5; ; ; ; ; ; ; ; 1/6; 
Southend; 13/5; 3; 9; 14; 10/11; 5/2; 13/5; 11/4; ; 11; 11; 12; ; 19/20; ; ; 49/4; 29/10; ; 49/4; ; ; ; ; ; ; ; 22; 
