META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-21 02:17:13 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Draw; 13/5; 13/5; ; ; 11/4; 5/2; 29/10; 13/5; ; 27/10; ; 13/5; 57/20; 11/4; ; 13/5; 14/5; 11/4; 14/5; 14/5; ; 45/17; 14/5; ; 37/13; ; 13/5; 27/10; 
Mirandes; 19/4; 9/2; ; ; 5; 5; 21/4; 4; ; 9/2; ; 9/2; 5; 9/2; ; 9/2; 47/10; 5; 23/5; 47/10; ; 4; 23/5; ; 23/5; ; 23/5; 23/5; 
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-25 02:15:41 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 6/10; ; ; 3/5; 8/15; 4/7; 4/7; 8/15; 4/7; ; 6/10; 4/7; 11/20; ; 8/13; 11/18; 6/11; 8/15; 11/18; ; 3/5; 6/11; ; 6/11; ; 4/7; 4/7; 
Draw; 13/5; 13/5; ; ; 11/4; 5/2; 29/10; 13/5; 13/5; 27/10; ; 13/5; 57/20; 11/4; ; 13/5; 14/5; 11/4; 14/5; 14/5; ; 45/17; 14/5; ; 37/13; ; 13/5; 5/2; 
Mirandes; 19/4; 9/2; ; ; 5; 5; 21/4; 4; 17/4; 9/2; ; 9/2; 5; 9/2; ; 9/2; 47/10; 5; 23/5; 47/10; ; 4; 23/5; ; 23/5; ; 23/5; 23/5; 
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-25 10:15:43 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 4/7; 4/7; ; ; 3/5; 8/15; 4/7; 4/7; 8/15; 4/7; ; 6/10; 4/7; 11/20; ; 4/7; 10/17; 6/11; 8/15; 10/17; 59/100; 3/5; 6/11; ; 6/11; ; 4/7; 4/7; 
Draw; 11/4; 11/4; ; ; 11/4; 5/2; 29/10; 13/5; 13/5; 27/10; ; 14/5; 57/20; 11/4; ; 27/10; 14/5; 11/4; 14/5; 14/5; 3; 45/17; 14/5; ; 37/13; ; 13/5; 5/2; 
Mirandes; 5; 9/2; ; ; 5; 5; 21/4; 4; 17/4; 9/2; ; 4; 5; 9/2; ; 9/2; 63/13; 5; 23/5; 63/13; 27/5; 4; 23/5; ; 23/5; ; 9/2; 23/5; 
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-25 14:17:02 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 4/7; 4/7; 13/20; 4/7; 11/20; 4/7; 8/15; 8/15; 4/7; ; 4/7; 11/20; 4/7; ; 4/7; 5/9; 6/11; 8/15; 5/9; 59/100; 6/11; 6/11; ; 6/11; ; 8/15; ; 8/15
Draw; 14/5; 11/4; 11/4; 5/2; 3; 27/10; 3; 11/4; 11/4; 11/4; ; 11/4; 59/20; 14/5; ; 11/4; 56/19; 11/4; 14/5; 56/19; 3; 27/10; 14/5; ; 37/13; ; 14/5; 27/10; 3
Mirandes; 11/2; 9/2; ; 4; 5; 17/4; 5; 9/2; 17/4; 9/2; ; 9/2; 5; 9/2; ; 9/2; 51/10; 5; 23/5; 51/10; 27/5; 22/5; 23/5; ; 23/5; ; 24/5; 23/5; 28/5
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-25 18:16:44 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 8/15; 4/7; ; 4/7; 11/20; 4/7; 8/15; 8/15; 4/7; ; 4/7; 11/20; 11/20; ; 8/15; 8/15; 6/11; 8/15; 8/15; 59/100; 6/11; 6/11; ; 6/11; ; 8/15; 8/15; 4/7
Draw; 14/5; 14/5; 14/5; ; 3; 27/10; 3; 11/4; 11/4; 14/5; ; 14/5; 59/20; 14/5; ; 14/5; 3; 11/4; 14/5; 3; 3; 27/10; 14/5; ; 37/13; ; 27/10; 14/5; 3
Mirandes; 11/2; 9/2; 9/2; ; 5; 17/4; 5; 9/2; 17/4; 9/2; ; 9/2; 5; 9/2; ; 5; 51/10; 5; 23/5; 51/10; 27/5; 22/5; 23/5; ; 23/5; ; 24/5; 23/5; 11/2
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-25 22:16:31 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 8/15; 11/20; ; 4/7; 11/20; 11/20; 8/15; 8/15; 8/15; ; 4/7; 11/20; 11/20; 4/7; 8/15; 8/15; 6/11; 8/15; 8/15; 14/25; 6/11; 6/11; ; 6/11; ; 8/15; 8/15; 4/7
Draw; 14/5; 14/5; 14/5; ; 3; 27/10; 3; 11/4; 11/4; 14/5; ; 14/5; 59/20; 3; 14/5; 14/5; 3; 11/4; 14/5; 3; 16/5; 27/10; 14/5; ; 37/13; ; 14/5; 14/5; 3
Mirandes; 11/2; 9/2; 19/4; ; 5; 17/4; 11/2; 9/2; 17/4; 24/5; ; 9/2; 5; 24/5; 19/4; 5; 51/10; 5; 23/5; 51/10; 27/5; 22/5; 23/5; ; 23/5; ; 24/5; 23/5; 11/2
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-26 10:16:35 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 8/15; 11/20; 11/20; 4/7; 1/2; 11/20; 8/15; 8/15; 8/15; ; 11/20; 8/15; 11/20; 8/15; 8/15; 8/15; 6/11; 8/15; 8/15; 14/25; 11/21; 6/11; ; 6/11; ; 8/15; 1/2; 4/7
Draw; 14/5; 14/5; 14/5; 14/5; 3; 14/5; 3; 11/4; 14/5; 14/5; ; 11/4; 59/20; 3; 3; 14/5; 3; 11/4; 14/5; 3; 16/5; 37/13; 14/5; ; 37/13; ; 14/5; 14/5; 3
Mirandes; 11/2; 9/2; 19/4; 9/2; 5; 460/100; 11/2; 9/2; 9/2; 19/4; ; 5; 21/4; 24/5; 5; 5; 53/10; 5; 23/5; 53/10; 27/5; 9/2; 23/5; ; 23/5; ; 26/5; 5; 6
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-26 14:16:01 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 1/2; 11/20; ; 8/15; 1/2; 11/20; 8/15; 1/2; 8/15; ; 8/15; 8/15; 11/20; 8/15; 8/15; 18/35; 6/11; 8/15; 18/35; 14/25; 18/35; 6/11; ; 6/11; ; 8/15; 1/2; 4/7
Draw; 11/4; 14/5; 14/5; ; 3; 14/5; 3; 11/4; 14/5; 14/5; ; 11/4; 3; 3; 3; 14/5; 3; 11/4; 14/5; 3; 16/5; 37/13; 14/5; ; 37/13; ; 14/5; 14/5; 3
Mirandes; 6; 5; 19/4; ; 11/2; 460/100; 11/2; 9/2; 19/4; 24/5; ; 11/2; 21/4; 24/5; 5; 5; 27/5; 5; 23/5; 27/5; 27/5; 23/5; 23/5; ; 23/5; ; 26/5; 5; 6
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-26 18:20:01 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 8/15; 11/20; ; 4/7; 1/2; 11/20; 1/2; 1/2; 8/15; ; 8/15; 8/15; 11/20; 8/15; 8/15; 8/15; 6/11; 8/15; 8/15; 14/25; 18/35; 6/11; ; 6/11; ; 1/2; 1/2; 4/7
Draw; 11/4; 14/5; 14/5; ; 3; 14/5; 31/10; 11/4; 14/5; 14/5; ; 11/4; 3; 3; 3; 14/5; 3; 11/4; 14/5; 3; 16/5; 37/13; 14/5; ; 37/13; ; 14/5; 14/5; 3
Mirandes; 6; 9/2; 19/4; ; 5; 460/100; 21/4; 5; 19/4; 24/5; ; 11/2; 21/4; 24/5; 5; 5; 53/10; 5; 23/5; 53/10; 27/5; 23/5; 23/5; ; 23/5; ; 24/5; 5; 28/5
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-26 22:20:06 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 8/15; 11/20; ; 4/7; 1/2; 11/20; 1/2; 1/2; 8/15; ; 8/15; 8/15; 11/20; 8/15; 8/15; 8/15; 6/11; 8/15; 8/15; 27/50; 18/35; 6/11; 1/2; 6/11; ; 1/2; 1/2; 4/7
Draw; 11/4; 14/5; 14/5; ; 3; 14/5; 31/10; 11/4; 14/5; 14/5; ; 11/4; 3; 3; 3; 14/5; 3; 11/4; 14/5; 3; 33/10; 37/13; 14/5; 3; 37/13; ; 14/5; 14/5; 3
Mirandes; 6; 9/2; 19/4; ; 5; 460/100; 21/4; 5; 19/4; 24/5; ; 11/2; 21/4; 24/5; 5; 5; 53/10; 5; 23/5; 53/10; 57/10; 23/5; 23/5; 9/2; 23/5; ; 24/5; 5; 28/5
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-27 02:20:43 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 8/15; 11/20; 11/20; 4/7; 1/2; 8/15; 1/2; 1/2; 8/15; ; 8/15; 8/15; 11/20; 8/15; 8/15; 18/35; 6/11; 8/15; 18/35; 27/50; 18/35; 6/11; 1/2; 6/11; ; 8/15; 1/2; 8/15
Draw; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 31/10; 11/4; 14/5; 14/5; ; 14/5; 3; 3; 3; 14/5; 31/10; 14/5; 14/5; 31/10; 33/10; 37/13; 14/5; 3; 37/13; ; 3; 14/5; 3
Mirandes; 6; 9/2; 19/4; 9/2; 5; 460/100; 11/2; 5; 19/4; 24/5; ; 5; 21/4; 24/5; 5; 5; 21/4; 19/4; 23/5; 21/4; 57/10; 23/5; 23/5; 17/4; 23/5; ; 26/5; 5; 28/5
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-27 10:21:24 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 1/2; 8/15; 11/20; 8/15; 1/2; 8/15; 4/9; 1/2; 8/15; ; 8/15; 1/2; 8/15; 8/15; 8/15; 18/35; 6/11; 8/15; 18/35; 27/50; 8/15; 6/11; 1/2; 6/11; ; 4/7; 4/7; 8/15
Draw; 11/4; 14/5; 14/5; 14/5; 3; 14/5; 31/10; 11/4; 14/5; 29/10; ; 14/5; 3; 3; 3; 14/5; 58/19; 14/5; 14/5; 58/19; 33/10; 29/10; 14/5; 3; 37/13; ; 14/5; 3; 3
Mirandes; 6; 5; 5; 9/2; 11/2; 19/4; 11/2; 5; 19/4; 5; ; 5; 11/2; 5; 5; 5; 27/5; 19/4; 23/5; 27/5; 57/10; 24/5; 23/5; 9/2; 23/5; ; 28/5; 28/5; 6
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-27 14:21:29 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 8/15; 1/2; 11/20; ; 8/15; 1/2; 8/15; 4/9; 1/2; 8/15; ; 8/15; 8/15; 11/20; 8/15; 8/15; 18/35; 6/11; 1/2; 18/35; 13/25; 6/11; 1/2; 8/15; 1/2; ; 4/7; 4/7; 8/15
Draw; 11/4; 14/5; 14/5; ; 3; 14/5; 31/10; 11/4; 14/5; 14/5; ; 14/5; 59/20; 3; 3; 14/5; 3; 14/5; 14/5; 3; 33/10; 37/13; 29/10; 3; 56/19; ; 14/5; 14/5; 3
Mirandes; 6; 5; 19/4; ; 11/2; 19/4; 11/2; 5; 19/4; 5; ; 5; 21/4; 5; 5; 5; 27/5; 19/4; 5; 27/5; 61/10; 47/10; 51/10; 9/2; 21/4; ; 11/2; 28/5; 29/5
META; spain/la-liga-segunda/almeria-v-mirandes; 2017-05-27 18:21:20 GMT+3; 2017-05-27 17:00; Nothing; Xlenovo
Almeria; 11/20; 1/2; 6/10; ; 8/15; 1/2; 3/5; 4/9; 1/2; 1/2; ; 1/2; 8/15; 1/2; 8/15; 1/2; 18/35; 6/11; 1/2; 8/15; 12/25; 10/17; 1/2; 1/2; 1/2; ; 4/7; 8/15; 4/7
Draw; 14/5; 14/5; 27/10; ; 3; 14/5; 3; 11/4; 14/5; 29/10; ; 14/5; 59/20; 3; 3; 14/5; 58/19; 14/5; 14/5; 56/19; 7/2; 14/5; 29/10; 3; 56/19; ; 14/5; 3; 3
Mirandes; 11/2; 5; 9/2; ; 11/2; 19/4; 19/4; 5; 5; 5; ; 11/2; 21/4; 11/2; 5; 11/2; 60/11; 19/4; 5; 51/10; 13/2; 43/10; 51/10; 9/2; 21/4; ; 29/5; 26/5; 5
